"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229639780","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/08/2025","P25080617352-05","C=312229638400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507231269393","SEDOL #: 5902941  ISIN #: FI0009000681  EVENT ID: 1558291065","DESC : NOKIA OYJ NPV          DIV SRC RATE:     0.0400000000","EX DT: 25JUL28  RECORD DT: 25JUL29  PAY DT: 25AUG07","CCY: EUR  GRSS: 318.9600           WTH: 47.8400","FX CONFIRM:P250806-17352 FXRT:1.1620023800  FXVD: 08AUG25 M","08/06/2025","08/08/2025","","","","","315.0400","1.1620023000","","","","","","277.80","(271.12)","6.68","322.98","(315.22)","7.77","300000155","PSS FOR FX 2","","300000155","PSS FOR FX 2","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","222963","000000222963","0.00","0.00","0.00","08/06/2025","08/06/2025 10.26.33","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229639780","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","6.68","","6.68","7.77","","7.77","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229639780","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","6.68","","6.68","7.77","","7.77","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229639780","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","6.68","","6.68","7.77","","7.77","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229639780","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","6.68","","6.68","7.77","","7.77","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/13/2025","PSS2507291264749","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2507291264749  UNITS/QNTY: 17,018.0000","SEDOL #: 6218089  ISIN #: HK0992009065  EVENT ID: 1564479509","DESC : LENOVO GROUP LTD NPV   DIV SRC RATE:     0.3050000000","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25AUG13","CCY: HKD  GRSS: 5,190.4900         WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","07/30/2025","08/13/2025","","07/31/2025","","","17,018.0000","0.3050000000","0.00","5,190.49","5,190.49","","","0.00","5,190.49","5,190.49","0.00","661.21","661.21","","","","","","","LENOVO GROUP LTD NPV","LENOVO GROUP LTD NPV","","","","","0.1273893464","Y5257Y107","992 HK","HK0992009065","6218089","001058002","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1564479509","","","","","HKD","222963","000000222963","0.00","0.00","0.00","07/30/2025","07/29/2025 21.10.26","C","Contractual Cash","5829291091","","","","","","HKD","HKD","EQUITIES"
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633440","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/14/2025","PSS2507241256992","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2507241256992  UNITS/QNTY: 99,935.0000","SEDOL #: B42SRM0  ISIN #: CNE100000FF3  EVENT ID: 1561802053","DESC : METALLURGICAL CORP OF  DIV SRC RATE:     0.0613445990","EX DT: 25JUL25  RECORD DT: 25JUL28  PAY DT: 25AUG14","CCY: HKD  GRSS: 6,130.4700         WTH: 613.0500","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","07/25/2025","08/14/2025","","07/28/2025","","","99,935.0000","0.0613445990","0.00","5,517.42","6,130.47","(613.0500)","","5,190.49","5,517.42","10,707.91","661.21","702.86","1,364.07","","","","","","","METALLURGICAL CORP OF CHINA CNY 1.0","METALLURGICAL CORP OF CHINA CNY 1.0","","","","","0.1273893464","Y5949Y119","1618 HK","CNE100000FF3","B42SRM0","010553102","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1561802053","","","","","HKD","222963","000000222963","0.00","0.00","0.00","07/25/2025","07/24/2025 21.30.47","C","Contractual Cash","5829291091","","","","","","CNY","CNY","EQUITIES"
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633480","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633600","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0000611246","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633920","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/15/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634580","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2364066193","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229634840","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0537663315","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633760","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
"222963","NYLI GLOBAL EQUITY RD LEADERS ETF","2229633760","NYLI GLOBAL EQUITY RD LEADERS ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291091","","","","","","","",""
